stabbr,GeoID10_trt,TotalPop,NHwht,NHblk,NHasi,NHother,Hisp,pctNHwht,pctNHblk,pctNHasi,pctNHoth,pctHisp,TotFem,TotMale,pctFem,pctMale,Age00_04,Age05_17,Age18_21,Age22_29,Age30_39,Age40_49,Age50_64,Age65p,pctAge0004,pctAge65p,MedHHinc,TotEduc,Educ_ltHS,Educ_HS,Educ_Coll,pct_ltHS,pct_HS,pct_Coll,TotPovLev,TotBelow,TotAbove,pctBelow,pctAbove,TotHU,TotOcc,TotVac,pctOccup,pctVacant,Own,Rent,pctOwn,pctRent,TotHHpub,PubAsst,NPubAsst,pctPubAsst,pctNPubAst,TotFamily,SinglFemHH,FemHHwc,pctFemHH,pctFemHHwc,sumlevel,stfips,county,tract,GeoID10_cnty
TX,48201451800,4748,989,1239,599,141,1780,20.83,26.10,12.62,2.97,37.49,2443,2305,51.45,48.55,375,833,256,559,736,695,955,339,7.90,7.14,47449,3346,618,721,2007,18.47,21.55,59.98,5387,698,4689,12.96,87.04,2004,1730,274,86.33,13.67,1062,668,61.39,38.61,1821,9,1812,0.49,99.51,1183,335,188,28.32,15.89,140,48,201,451800,
TX,48201451901,7411,1136,3081,652,129,2413,15.33,41.57,8.80,1.74,32.56,3883,3528,52.40,47.60,679,1197,448,1320,1277,1009,1145,336,9.16,4.53,43944,4920,676,963,3281,13.74,19.57,66.69,7438,720,6718,9.68,90.32,3535,3121,414,88.29,11.71,858,2263,27.49,72.51,3204,19,3185,0.59,99.41,1809,677,451,37.42,24.93,140,48,201,451901,
TX,48201451902,2466,841,175,1119,48,283,34.10,7.10,45.38,1.95,11.48,1235,1231,50.08,49.92,188,393,80,199,317,457,518,314,7.62,12.73,123700,1939,114,107,1718,5.88,5.52,88.60,2831,352,2479,12.43,87.57,891,854,37,95.85,4.15,799,55,93.56,6.44,894,7,887,0.78,99.22,712,72,22,10.11,3.09,140,48,201,451902,
TX,48201452000,7136,1732,2396,913,255,1840,24.27,33.58,12.79,3.57,25.78,3793,3343,53.15,46.85,577,929,372,1565,1394,852,973,474,8.09,6.64,48588,4101,310,841,2950,7.56,20.51,71.93,6385,1153,5232,18.06,81.94,3723,3248,475,87.24,12.76,577,2671,17.76,82.24,2829,117,2712,4.14,95.86,1636,494,288,30.20,17.60,140,48,201,452000,
TX,48201452100,8823,3025,2595,1170,234,1799,34.29,29.41,13.26,2.65,20.39,4600,4223,52.14,47.86,635,944,368,1987,1724,972,1276,917,7.20,10.39,59292,5049,193,608,4248,3.82,12.04,84.14,7221,862,6359,11.94,88.06,4919,4444,475,90.34,9.66,803,3641,18.07,81.93,3825,0,3825,0.00,100.00,2015,468,294,23.23,14.59,140,48,201,452100,
TX,48201452201,5215,855,2002,403,152,1803,16.40,38.39,7.73,2.91,34.57,2701,2514,51.79,48.21,417,607,271,1194,1186,670,674,196,8.00,3.76,34330,3105,202,640,2263,6.51,20.61,72.88,4618,663,3955,14.36,85.64,3192,2818,374,88.28,11.72,232,2586,8.23,91.77,2540,52,2488,2.05,97.95,1118,420,277,37.57,24.78,140,48,201,452201,
TX,48201452202,2963,649,965,422,79,848,21.90,32.57,14.24,2.67,28.62,1531,1432,51.67,48.33,225,309,138,789,711,337,368,86,7.59,2.90,43333,1773,151,341,1281,8.52,19.23,72.25,2517,266,2251,10.57,89.43,1725,1524,201,88.35,11.65,142,1382,9.32,90.68,1466,34,1432,2.32,97.68,656,201,120,30.64,18.29,140,48,201,452202,
TX,48201452300,2323,157,394,680,40,1052,6.76,16.96,29.27,1.72,45.29,1185,1138,51.01,48.99,148,456,131,280,328,332,451,197,6.37,8.48,44474,1982,729,662,591,36.78,33.40,29.82,3087,51,3036,1.65,98.35,730,685,45,93.84,6.16,495,190,72.26,27.74,774,23,751,2.97,97.03,559,136,71,24.33,12.70,140,48,201,452300,
TX,48201452400,8192,713,1535,2081,104,3759,8.70,18.74,25.40,1.27,45.89,4147,4045,50.62,49.38,644,1708,512,960,1111,1242,1432,583,7.86,7.12,39248,4711,1171,1903,1637,24.86,40.39,34.75,7726,1255,6471,16.24,83.76,2649,2503,146,94.49,5.51,1368,1135,54.65,45.35,2557,13,2544,0.51,99.49,1950,529,284,27.13,14.56,140,48,201,452400,
TX,48201452500,7794,605,2085,1801,114,3189,7.76,26.75,23.11,1.46,40.92,4079,3715,52.34,47.66,710,1829,519,920,1179,1077,1051,509,9.11,6.53,32391,4149,1252,1452,1445,30.18,35.00,34.83,7940,2550,5390,32.12,67.88,2681,2390,291,89.15,10.85,982,1408,41.09,58.91,2366,76,2290,3.21,96.79,1857,635,409,34.19,22.02,140,48,201,452500,
TX,48201452600,7130,427,2469,1873,135,2226,5.99,34.63,26.27,1.89,31.22,3689,3441,51.74,48.26,653,1732,493,847,1095,902,1032,376,9.16,5.27,43229,3429,957,940,1532,27.91,27.41,44.68,6055,1168,4887,19.29,80.71,2553,2056,497,80.53,19.47,796,1260,38.72,61.28,1677,88,1589,5.25,94.75,1646,559,365,33.96,22.17,140,48,201,452600,
TX,48201452700,9901,496,2988,3530,203,2684,5.01,30.18,35.65,2.05,27.11,5121,4780,51.72,48.28,782,2099,593,1155,1524,1358,1577,813,7.90,8.21,46828,5495,1272,1548,2675,23.15,28.17,48.68,9378,1230,8148,13.12,86.88,3333,3074,259,92.23,7.77,1710,1364,55.63,44.37,2911,29,2882,1.00,99.00,2333,635,369,27.22,15.82,140,48,201,452700,
TX,48201452801,5553,606,1788,1347,124,1688,10.91,32.20,24.26,2.23,30.40,2875,2678,51.77,48.23,423,1085,355,643,862,814,984,387,7.62,6.97,52222,3533,836,853,1844,23.66,24.14,52.19,6280,1553,4727,24.73,75.27,1987,1818,169,91.49,8.51,1232,586,67.77,32.23,1828,97,1731,5.31,94.69,1353,441,228,32.59,16.85,140,48,201,452801,
TX,48201452802,5949,226,1492,1222,86,2923,3.80,25.08,20.54,1.45,49.13,3038,2911,51.07,48.93,602,1401,401,765,943,803,740,294,10.12,4.94,35942,3083,854,1088,1141,27.70,35.29,37.01,5354,1326,4028,24.77,75.23,1933,1753,180,90.69,9.31,653,1100,37.25,62.75,1665,15,1650,0.90,99.10,1386,472,310,34.05,22.37,140,48,201,452802,
TX,48201452900,4040,438,618,736,53,2195,10.84,15.30,18.22,1.31,54.33,2037,2003,50.42,49.58,306,908,284,441,549,561,650,341,7.57,8.44,31952,2307,923,532,852,40.01,23.06,36.93,3797,1127,2670,29.68,70.32,1263,1150,113,91.05,8.95,686,464,59.65,40.35,1197,7,1190,0.58,99.42,917,246,128,26.83,13.96,140,48,201,452900,
TX,48201453000,7857,599,802,1092,92,5272,7.62,10.21,13.90,1.17,67.10,3868,3989,49.23,50.77,639,1831,547,941,1010,1110,1179,600,8.13,7.64,38050,4444,1876,1288,1280,42.21,28.98,28.80,7625,1189,6436,15.59,84.41,2203,2033,170,92.28,7.72,1396,637,68.67,31.33,2182,28,2154,1.28,98.72,1734,382,218,22.03,12.57,140,48,201,453000,
TX,48201453100,3266,213,753,497,58,1745,6.52,23.06,15.22,1.78,53.43,1654,1612,50.64,49.36,329,644,225,441,496,443,463,225,10.07,6.89,22212,1732,615,559,558,35.51,32.27,32.22,3352,1480,1872,44.15,55.85,1658,1148,510,69.24,30.76,395,753,34.41,65.59,1116,53,1063,4.75,95.25,744,247,145,33.20,19.49,140,48,201,453100,
TX,48201453200,7947,506,2094,867,138,4342,6.37,26.35,10.91,1.74,54.64,3994,3953,50.26,49.74,914,1651,475,1190,1374,997,915,431,11.50,5.42,23963,3893,1548,1375,970,39.76,35.32,24.92,6633,2165,4468,32.64,67.36,2862,2620,242,91.54,8.46,534,2086,20.38,79.62,2444,71,2373,2.91,97.09,1809,629,418,34.77,23.11,140,48,201,453200,
TX,48201453300,2965,114,1506,652,72,621,3.84,50.79,21.99,2.43,20.94,1528,1437,51.53,48.47,329,602,201,513,516,371,346,87,11.10,2.93,26199,1756,411,638,707,23.41,36.33,40.26,3539,1369,2170,38.68,61.32,1299,1139,160,87.68,12.32,67,1072,5.88,94.12,1151,9,1142,0.78,99.22,714,330,234,46.22,32.77,140,48,201,453300,
TX,48201453401,3125,461,462,331,53,1818,14.75,14.78,10.59,1.70,58.18,1543,1582,49.38,50.62,264,620,199,398,480,419,496,249,8.45,7.97,38529,1711,463,479,769,27.06,28.00,44.94,2478,447,2031,18.04,81.96,1087,1021,66,93.93,6.07,524,497,51.32,48.68,908,18,890,1.98,98.02,734,170,90,23.16,12.26,140,48,201,453401,
TX,48201453402,8214,577,1760,1496,160,4221,7.02,21.43,18.21,1.95,51.39,4041,4173,49.20,50.80,732,1806,508,1044,1280,1213,1183,448,8.91,5.45,35795,4417,1251,1479,1687,28.32,33.48,38.19,8109,2189,5920,26.99,73.01,2806,2546,260,90.73,9.27,1061,1485,41.67,58.33,2493,13,2480,0.52,99.48,1927,467,289,24.23,15.00,140,48,201,453402,
TX,48201453403,3133,131,1271,530,30,1171,4.18,40.57,16.92,0.96,37.38,1628,1505,51.96,48.04,289,651,194,444,440,406,462,247,9.22,7.88,28097,1911,577,607,727,30.19,31.76,38.04,3473,1185,2288,34.12,65.88,1586,1106,480,69.74,30.26,301,805,27.22,72.78,1153,55,1098,4.77,95.23,733,260,170,35.47,23.19,140,48,201,453403,
TX,48201453501,6174,484,1646,1464,162,2418,7.84,26.66,23.71,2.62,39.16,3114,3060,50.44,49.56,509,1320,375,794,918,828,1079,351,8.24,5.69,39989,3857,1223,961,1673,31.71,24.92,43.38,6205,979,5226,15.78,84.22,2150,1931,219,89.81,10.19,903,1028,46.76,53.24,2013,60,1953,2.98,97.02,1474,387,230,26.26,15.60,140,48,201,453501,
TX,48201453502,3685,448,1168,416,57,1596,12.16,31.70,11.29,1.55,43.31,1919,1766,52.08,47.92,271,872,220,396,526,494,631,275,7.35,7.46,44087,2069,440,459,1170,21.27,22.18,56.55,3365,57,3308,1.69,98.31,1135,1052,83,92.69,7.31,735,317,69.87,30.13,1071,15,1056,1.40,98.60,852,250,145,29.34,17.02,140,48,201,453502,
TX,48201453601,2108,159,703,267,43,936,7.54,33.35,12.67,2.04,44.40,1105,1003,52.42,47.58,177,530,142,265,333,256,259,146,8.40,6.93,47540,995,145,186,664,14.57,18.69,66.73,1686,246,1440,14.59,85.41,744,632,112,84.95,15.05,300,332,47.47,52.53,525,24,501,4.57,95.43,491,169,115,34.42,23.42,140,48,201,453601,
TX,48201453602,7699,583,1846,1239,109,3922,7.57,23.98,16.09,1.42,50.94,3934,3765,51.10,48.90,576,1699,507,871,980,1118,1364,584,7.48,7.59,35766,4233,1404,1141,1688,33.17,26.95,39.88,7609,1939,5670,25.48,74.52,2478,2235,243,90.19,9.81,1224,1011,54.77,45.23,2335,97,2238,4.15,95.85,1723,499,272,28.96,15.79,140,48,201,453602,
TX,48201453700,8194,678,2947,1153,111,3305,8.27,35.97,14.07,1.35,40.33,4237,3957,51.71,48.29,645,1843,527,963,1212,1130,1323,551,7.87,6.72,39969,4735,989,1790,1956,20.89,37.80,41.31,8727,1807,6920,20.71,79.29,2829,2446,383,86.46,13.54,1362,1084,55.68,44.32,2527,52,2475,2.06,97.94,1861,583,358,31.33,19.24,140,48,201,453700,
TX,48201453800,3342,550,912,414,52,1414,16.46,27.29,12.39,1.56,42.31,1718,1624,51.41,48.59,194,759,195,324,437,438,664,331,5.80,9.90,49878,2375,803,538,1034,33.81,22.65,43.54,4048,290,3758,7.16,92.84,1096,1024,72,93.43,6.57,692,332,67.58,32.42,1108,10,1098,0.90,99.10,801,195,95,24.34,11.86,140,48,201,453800,
TX,48201453900,10151,587,2614,3384,169,3397,5.78,25.75,33.34,1.66,33.46,5206,4945,51.29,48.71,871,2290,614,1087,1494,1485,1691,619,8.58,6.10,37280,5788,1269,1410,3109,21.92,24.36,53.71,9275,1954,7321,21.07,78.93,2967,2835,132,95.55,4.45,1887,948,66.56,33.44,2776,56,2720,2.02,97.98,2392,613,361,25.63,15.09,140,48,201,453900,
TX,48201454000,5041,582,1503,1048,129,1779,11.55,29.82,20.79,2.56,35.29,2566,2475,50.90,49.10,352,1051,306,543,653,774,980,382,6.98,7.58,70586,3055,353,772,1930,11.55,25.27,63.18,4803,268,4535,5.58,94.42,1467,1403,64,95.64,4.36,1201,202,85.60,14.40,1289,6,1283,0.47,99.53,1227,250,113,20.37,9.21,140,48,201,454000,
TX,48201454100,3480,542,1095,546,69,1228,15.57,31.47,15.69,1.98,35.29,1813,1667,52.10,47.90,249,780,212,347,488,454,712,238,7.16,6.84,50767,2087,393,552,1142,18.83,26.45,54.72,3308,630,2678,19.04,80.96,1111,1035,76,93.16,6.84,685,350,66.18,33.82,1077,18,1059,1.67,98.33,891,211,127,23.68,14.25,140,48,201,454100,
